time,open,high,low,close,volume,ticker,industry
2020-06-17,11930,12050,11800,11950,7066110,HPG,Tài nguyên Cơ bản
2020-06-18,11820,12230,11770,12210,9055090,HPG,Tài nguyên Cơ bản
2020-06-19,12300,12460,12300,12460,10532760,HPG,Tài nguyên Cơ bản
2020-06-22,12480,12660,12270,12430,9729970,HPG,Tài nguyên Cơ bản
2020-06-23,12430,12620,12180,12300,11382760,HPG,Tài nguyên Cơ bản
2020-06-24,12300,12460,12210,12300,6516760,HPG,Tài nguyên Cơ bản
2020-06-25,12160,12660,12090,12430,24410040,HPG,Tài nguyên Cơ bản
2020-06-26,12480,12570,12300,12390,9363870,HPG,Tài nguyên Cơ bản
2020-06-29,12250,12300,11950,12140,12378070,HPG,Tài nguyên Cơ bản
2020-06-30,12210,12480,12090,12210,14826230,HPG,Tài nguyên Cơ bản
2020-07-01,12300,12520,12250,12480,10843030,HPG,Tài nguyên Cơ bản
2020-07-02,12520,12640,12480,12570,13000820,HPG,Tài nguyên Cơ bản
2020-07-03,12620,12640,12480,12520,8111500,HPG,Tài nguyên Cơ bản
2020-07-06,12620,12640,12500,12570,9764620,HPG,Tài nguyên Cơ bản
2020-07-07,12640,13160,12620,12910,28048770,HPG,Tài nguyên Cơ bản
2020-07-08,12820,12960,12710,12770,9155900,HPG,Tài nguyên Cơ bản
2020-07-09,12800,12890,12730,12820,7588480,HPG,Tài nguyên Cơ bản
2020-07-10,12750,12870,12570,12640,14457460,HPG,Tài nguyên Cơ bản
2020-07-13,12550,12680,12410,12590,14702360,HPG,Tài nguyên Cơ bản
2020-07-14,12500,12730,12480,12710,5757320,HPG,Tài nguyên Cơ bản
2020-07-15,12840,12930,12770,12770,6561150,HPG,Tài nguyên Cơ bản
2020-07-16,12840,13160,12730,13020,17916710,HPG,Tài nguyên Cơ bản
2020-07-17,13070,13090,13000,13000,6759400,HPG,Tài nguyên Cơ bản
2020-07-20,12980,13070,12750,12750,11602590,HPG,Tài nguyên Cơ bản
2020-07-21,12800,12870,12660,12800,11724470,HPG,Tài nguyên Cơ bản
2020-07-22,12890,12930,12730,12800,7461530,HPG,Tài nguyên Cơ bản
2020-07-23,12800,12840,12620,12840,10177170,HPG,Tài nguyên Cơ bản
2020-07-24,12750,12770,11980,12230,21288480,HPG,Tài nguyên Cơ bản
2020-07-27,11860,12360,11750,11820,18389440,HPG,Tài nguyên Cơ bản
2020-07-28,12070,12520,11930,12460,14119250,HPG,Tài nguyên Cơ bản
2020-07-29,12400,12680,11760,12090,18544880,HPG,Tài nguyên Cơ bản
2020-07-30,12180,12400,12150,12290,11357060,HPG,Tài nguyên Cơ bản
2020-07-31,11930,12260,11930,12070,7656240,HPG,Tài nguyên Cơ bản
2020-08-03,12070,12790,12070,12730,16896050,HPG,Tài nguyên Cơ bản
2020-08-04,12900,12960,12680,12790,11086090,HPG,Tài nguyên Cơ bản
2020-08-05,12790,13540,12730,13400,25912970,HPG,Tài nguyên Cơ bản
2020-08-06,13400,13570,13230,13370,13744810,HPG,Tài nguyên Cơ bản
2020-08-07,13350,13510,13320,13460,12162410,HPG,Tài nguyên Cơ bản
2020-08-10,13600,13760,13510,13510,14144220,HPG,Tài nguyên Cơ bản
2020-08-11,13570,13650,13400,13480,9675910,HPG,Tài nguyên Cơ bản
2020-08-12,13510,13620,13400,13510,8827420,HPG,Tài nguyên Cơ bản
2020-08-13,13620,13680,13510,13620,7562850,HPG,Tài nguyên Cơ bản
2020-08-14,13620,13680,13290,13400,15356070,HPG,Tài nguyên Cơ bản
2020-08-17,13370,13510,13320,13510,8428450,HPG,Tài nguyên Cơ bản
2020-08-18,13570,13570,13400,13430,5130610,HPG,Tài nguyên Cơ bản
2020-08-19,13460,13570,13400,13480,9266940,HPG,Tài nguyên Cơ bản
2020-08-20,13480,13540,13350,13400,9685120,HPG,Tài nguyên Cơ bản
2020-08-21,13400,13570,13370,13540,8930990,HPG,Tài nguyên Cơ bản
2020-08-24,13620,13870,13570,13790,13933710,HPG,Tài nguyên Cơ bản
2020-08-25,13850,13930,13650,13650,10722520,HPG,Tài nguyên Cơ bản
2020-08-26,13620,13650,13460,13460,16327190,HPG,Tài nguyên Cơ bản
2020-08-27,13460,13540,13400,13510,8801320,HPG,Tài nguyên Cơ bản
2020-08-28,13620,13620,13480,13510,11603550,HPG,Tài nguyên Cơ bản
2020-08-31,13460,13790,13460,13650,13334160,HPG,Tài nguyên Cơ bản
2020-09-01,13650,13870,13600,13790,16754410,HPG,Tài nguyên Cơ bản
2020-09-03,13900,14010,13850,13900,14553930,HPG,Tài nguyên Cơ bản
2020-09-04,13710,13960,13710,13870,18820560,HPG,Tài nguyên Cơ bản
2020-09-07,13900,13960,13620,13620,14336100,HPG,Tài nguyên Cơ bản
2020-09-08,13680,13730,13600,13710,12260110,HPG,Tài nguyên Cơ bản
2020-09-09,13570,13870,13540,13620,19632380,HPG,Tài nguyên Cơ bản
2020-09-10,13730,13820,13620,13650,12106250,HPG,Tài nguyên Cơ bản
2020-09-11,13650,13710,13600,13600,11672440,HPG,Tài nguyên Cơ bản
2020-09-14,13620,13760,13620,13680,12723310,HPG,Tài nguyên Cơ bản
2020-09-15,13760,13870,13710,13730,8859250,HPG,Tài nguyên Cơ bản
2020-09-16,13760,13790,13680,13730,6887240,HPG,Tài nguyên Cơ bản
2020-09-17,13760,14180,13730,14120,26759480,HPG,Tài nguyên Cơ bản
2020-09-18,14210,14290,14180,14290,12475700,HPG,Tài nguyên Cơ bản
2020-09-21,14400,14430,14240,14290,11631470,HPG,Tài nguyên Cơ bản
2020-09-22,14180,14290,14120,14210,15285880,HPG,Tài nguyên Cơ bản
2020-09-23,14260,14400,14210,14350,12589480,HPG,Tài nguyên Cơ bản
2020-09-24,14290,14400,14180,14260,12435190,HPG,Tài nguyên Cơ bản
2020-09-25,14350,14350,14180,14320,10094210,HPG,Tài nguyên Cơ bản
2020-09-28,14350,14680,14290,14680,17573130,HPG,Tài nguyên Cơ bản
2020-09-29,14710,14900,14650,14650,18456820,HPG,Tài nguyên Cơ bản
2020-09-30,14650,14760,14510,14680,12985480,HPG,Tài nguyên Cơ bản
2020-10-01,14790,15120,14740,15010,17161730,HPG,Tài nguyên Cơ bản
2020-10-02,15040,15150,14460,14850,20213120,HPG,Tài nguyên Cơ bản
2020-10-05,14930,15240,14930,15210,12791350,HPG,Tài nguyên Cơ bản
2020-10-06,15260,15710,15120,15710,23609700,HPG,Tài nguyên Cơ bản
2020-10-07,15630,15740,15460,15460,14752610,HPG,Tài nguyên Cơ bản
2020-10-08,15570,15630,15400,15630,18239670,HPG,Tài nguyên Cơ bản
2020-10-09,15680,15960,15570,15850,9464850,HPG,Tài nguyên Cơ bản
2020-10-12,15930,15990,15600,15710,12258740,HPG,Tài nguyên Cơ bản
2020-10-13,15680,15710,15510,15570,10665790,HPG,Tài nguyên Cơ bản
2020-10-14,15540,15760,15460,15760,14240330,HPG,Tài nguyên Cơ bản
2020-10-15,16680,16680,16149,16149,30525160,HPG,Tài nguyên Cơ bản
2020-10-16,16239,16400,16100,16180,17319070,HPG,Tài nguyên Cơ bản
2020-10-19,16210,16260,16040,16070,10939140,HPG,Tài nguyên Cơ bản
2020-10-20,15990,16320,15960,16320,13319200,HPG,Tài nguyên Cơ bản
2020-10-21,16379,16460,16129,16180,10669590,HPG,Tài nguyên Cơ bản
2020-10-22,16129,16460,16070,16460,13072020,HPG,Tài nguyên Cơ bản
2020-10-23,16570,17180,16490,17180,29534980,HPG,Tài nguyên Cơ bản
2020-10-26,17240,17790,17070,17130,20357350,HPG,Tài nguyên Cơ bản
2020-10-27,17020,17630,16990,17460,25281540,HPG,Tài nguyên Cơ bản
2020-10-28,17320,17600,16790,16900,25663180,HPG,Tài nguyên Cơ bản
2020-10-29,16650,17100,16650,17020,20778840,HPG,Tài nguyên Cơ bản
2020-10-30,17130,17180,16630,16990,19039190,HPG,Tài nguyên Cơ bản
2020-11-02,16990,17070,16880,17020,10385290,HPG,Tài nguyên Cơ bản
2020-11-03,17240,17400,16990,17070,17521020,HPG,Tài nguyên Cơ bản
2020-11-04,17070,17240,16880,17040,18293400,HPG,Tài nguyên Cơ bản
2020-11-05,17040,17100,16820,16820,11598310,HPG,Tài nguyên Cơ bản
2020-11-06,16850,17070,16790,16900,13410500,HPG,Tài nguyên Cơ bản
2020-11-09,17130,17520,17070,17520,18314360,HPG,Tài nguyên Cơ bản
2020-11-10,17850,17910,17400,17400,20645160,HPG,Tài nguyên Cơ bản
2020-11-11,17400,17570,17320,17400,14564290,HPG,Tài nguyên Cơ bản
2020-11-12,17400,17520,17380,17490,9803730,HPG,Tài nguyên Cơ bản
2020-11-13,17520,17770,17490,17770,12161630,HPG,Tài nguyên Cơ bản
2020-11-16,17960,18210,17740,17930,25538500,HPG,Tài nguyên Cơ bản
2020-11-17,18070,18540,18020,18540,16228900,HPG,Tài nguyên Cơ bản
2020-11-18,18680,19240,18540,19240,22115200,HPG,Tài nguyên Cơ bản
2020-11-19,19300,19740,19160,19570,26533130,HPG,Tài nguyên Cơ bản
2020-11-20,19630,19850,19430,19850,18141040,HPG,Tài nguyên Cơ bản
2020-11-23,19850,21050,19740,20850,23681540,HPG,Tài nguyên Cơ bản
2020-11-24,20990,21410,20180,20850,48936510,HPG,Tài nguyên Cơ bản
2020-11-25,20460,20520,19570,19800,55697460,HPG,Tài nguyên Cơ bản
2020-11-26,19520,19680,19070,19520,33163400,HPG,Tài nguyên Cơ bản
2020-11-27,19460,20240,19460,20160,16027210,HPG,Tài nguyên Cơ bản
2020-11-30,20160,20240,19740,19740,17459270,HPG,Tài nguyên Cơ bản
2020-12-01,19410,19800,19210,19800,21802760,HPG,Tài nguyên Cơ bản
2020-12-02,19800,19820,19520,19630,14643640,HPG,Tài nguyên Cơ bản
2020-12-03,19770,20490,19630,20490,22511210,HPG,Tài nguyên Cơ bản
2020-12-04,20600,20710,20410,20550,17767110,HPG,Tài nguyên Cơ bản
2020-12-07,20600,21350,20490,21240,24400300,HPG,Tài nguyên Cơ bản
2020-12-08,21240,21570,21130,21350,20333880,HPG,Tài nguyên Cơ bản
2020-12-09,21410,21460,21190,21410,15264400,HPG,Tài nguyên Cơ bản
2020-12-10,21410,21460,20690,20910,30402770,HPG,Tài nguyên Cơ bản
2020-12-11,21130,21570,20960,21570,16641080,HPG,Tài nguyên Cơ bản
2020-12-14,21910,21960,21660,21830,14483540,HPG,Tài nguyên Cơ bản
2020-12-15,21710,21770,21410,21460,19581910,HPG,Tài nguyên Cơ bản
2020-12-16,21570,21880,21410,21570,17322370,HPG,Tài nguyên Cơ bản
2020-12-17,21350,21490,20940,20940,30645570,HPG,Tài nguyên Cơ bản
2020-12-18,21190,21550,21070,21460,19956910,HPG,Tài nguyên Cơ bản
2020-12-21,21690,21710,21320,21440,15789770,HPG,Tài nguyên Cơ bản
2020-12-22,21440,21940,21300,21880,26050910,HPG,Tài nguyên Cơ bản
2020-12-23,21940,22910,21910,22240,28097610,HPG,Tài nguyên Cơ bản
2020-12-24,22580,22690,21460,22210,18507480,HPG,Tài nguyên Cơ bản
2020-12-25,22240,22710,21960,22660,22667520,HPG,Tài nguyên Cơ bản
2020-12-28,23240,23330,22800,23100,21024800,HPG,Tài nguyên Cơ bản
2020-12-29,22940,23270,22830,23130,13443950,HPG,Tài nguyên Cơ bản
2020-12-30,23130,23130,22660,22740,21907500,HPG,Tài nguyên Cơ bản
2020-12-31,22740,23220,22630,23050,11867640,HPG,Tài nguyên Cơ bản
2021-01-04,23350,23910,23160,23520,15832600,HPG,Tài nguyên Cơ bản
2021-01-05,23240,23800,23190,23550,18634100,HPG,Tài nguyên Cơ bản
2021-01-06,23630,24080,23520,23800,17948600,HPG,Tài nguyên Cơ bản
2021-01-07,23990,24020,23490,23800,21780700,HPG,Tài nguyên Cơ bản
2021-01-08,23850,24080,23690,23770,19978500,HPG,Tài nguyên Cơ bản
2021-01-11,23970,24080,23690,23940,16645100,HPG,Tài nguyên Cơ bản
2021-01-12,24020,24970,23850,24970,22738800,HPG,Tài nguyên Cơ bản
2021-01-13,25130,25270,24690,24860,16131800,HPG,Tài nguyên Cơ bản
2021-01-14,24860,24860,24380,24720,17527000,HPG,Tài nguyên Cơ bản
2021-01-15,24630,25050,24630,24740,14788300,HPG,Tài nguyên Cơ bản
2021-01-18,24740,24940,24610,24800,18112900,HPG,Tài nguyên Cơ bản
2021-01-19,24800,24800,23080,23130,25778200,HPG,Tài nguyên Cơ bản
2021-01-20,23350,23880,22240,23190,37915600,HPG,Tài nguyên Cơ bản
2021-01-21,23830,24580,23240,24580,20829700,HPG,Tài nguyên Cơ bản
2021-01-22,24630,24860,24220,24270,14798600,HPG,Tài nguyên Cơ bản
2021-01-25,24050,25270,23970,24300,33091200,HPG,Tài nguyên Cơ bản
2021-01-26,24240,24240,23130,23520,24099500,HPG,Tài nguyên Cơ bản
2021-01-27,23020,23580,21960,22410,28056100,HPG,Tài nguyên Cơ bản
2021-01-28,20910,21710,20850,20850,49934800,HPG,Tài nguyên Cơ bản
2021-01-29,20570,22210,20570,21770,40248000,HPG,Tài nguyên Cơ bản
2021-02-01,21690,22160,21240,21320,21323900,HPG,Tài nguyên Cơ bản
2021-02-02,21410,22520,21270,22520,28541100,HPG,Tài nguyên Cơ bản
2021-02-03,22910,23550,22800,23350,34839600,HPG,Tài nguyên Cơ bản
2021-02-04,23350,23470,23100,23240,22252900,HPG,Tài nguyên Cơ bản
2021-02-05,23330,23740,23190,23630,23371200,HPG,Tài nguyên Cơ bản
2021-02-08,23630,23690,22240,22740,32918400,HPG,Tài nguyên Cơ bản
2021-02-09,22740,23300,22490,23240,26164800,HPG,Tài nguyên Cơ bản
2021-02-17,23600,24160,23520,24160,24253200,HPG,Tài nguyên Cơ bản
2021-02-18,24130,24470,23880,24380,21343800,HPG,Tài nguyên Cơ bản
2021-02-19,24080,24410,23970,24160,17007500,HPG,Tài nguyên Cơ bản
2021-02-22,24160,24690,23910,24130,21362500,HPG,Tài nguyên Cơ bản
2021-02-23,24020,24330,23880,24080,17921700,HPG,Tài nguyên Cơ bản
2021-02-24,24270,24690,24080,24240,27282600,HPG,Tài nguyên Cơ bản
2021-02-25,24470,24690,24270,24550,21931700,HPG,Tài nguyên Cơ bản
2021-02-26,24300,25410,24240,25360,40928500,HPG,Tài nguyên Cơ bản
2021-03-01,25720,25750,25470,25690,21998200,HPG,Tài nguyên Cơ bản
2021-03-02,26020,26190,25690,25970,23670800,HPG,Tài nguyên Cơ bản
2021-03-03,25880,26160,25860,26020,22262900,HPG,Tài nguyên Cơ bản
2021-03-04,26080,26080,25020,25520,27962100,HPG,Tài nguyên Cơ bản
2021-03-05,25380,25630,25080,25580,21396800,HPG,Tài nguyên Cơ bản
2021-03-08,25910,26080,25580,25750,17777700,HPG,Tài nguyên Cơ bản
2021-03-09,25580,25690,25050,25500,16289800,HPG,Tài nguyên Cơ bản
2021-03-10,25500,25500,25110,25360,15772500,HPG,Tài nguyên Cơ bản
2021-03-11,25520,25940,25470,25800,15569400,HPG,Tài nguyên Cơ bản
2021-03-12,25910,25910,25690,25830,12153700,HPG,Tài nguyên Cơ bản
2021-03-15,25910,26080,25800,25860,11905100,HPG,Tài nguyên Cơ bản
2021-03-16,25910,25910,25470,25630,14097300,HPG,Tài nguyên Cơ bản
2021-03-17,25660,25830,25610,25750,12191800,HPG,Tài nguyên Cơ bản
2021-03-18,25970,26000,25770,25910,11166600,HPG,Tài nguyên Cơ bản
2021-03-19,25910,26380,25910,26220,18392100,HPG,Tài nguyên Cơ bản
2021-03-22,26300,26380,25970,26000,11047900,HPG,Tài nguyên Cơ bản
2021-03-23,25940,26190,25800,25910,12487200,HPG,Tài nguyên Cơ bản
2021-03-24,25610,25770,25080,25270,23653500,HPG,Tài nguyên Cơ bản
2021-03-25,25410,25440,24910,25020,19929000,HPG,Tài nguyên Cơ bản
2021-03-26,25300,25690,25050,25690,28109800,HPG,Tài nguyên Cơ bản
2021-03-29,25860,25910,25660,25750,13251900,HPG,Tài nguyên Cơ bản
2021-03-30,25860,26000,25630,25830,13333800,HPG,Tài nguyên Cơ bản
2021-03-31,25830,26330,25770,26020,16323700,HPG,Tài nguyên Cơ bản
2021-04-01,26130,26970,26110,26970,27681900,HPG,Tài nguyên Cơ bản
2021-04-02,27140,27410,27020,27270,16678500,HPG,Tài nguyên Cơ bản
2021-04-05,27520,27580,27220,27410,15377800,HPG,Tài nguyên Cơ bản
2021-04-06,27410,27550,27300,27470,14033300,HPG,Tài nguyên Cơ bản
2021-04-07,27470,27580,27190,27500,14407800,HPG,Tài nguyên Cơ bản
2021-04-08,27520,27580,27250,27440,11970000,HPG,Tài nguyên Cơ bản
2021-04-09,27410,27750,27270,27550,15623400,HPG,Tài nguyên Cơ bản
2021-04-12,27750,28640,27660,28470,27010400,HPG,Tài nguyên Cơ bản
2021-04-13,28640,28640,27860,27860,26956900,HPG,Tài nguyên Cơ bản
2021-04-14,27860,29640,27750,29470,28753300,HPG,Tài nguyên Cơ bản
2021-04-15,29750,30420,29190,30310,32078100,HPG,Tài nguyên Cơ bản
2021-04-16,30080,30970,29750,30360,28433700,HPG,Tài nguyên Cơ bản
2021-04-19,30690,32140,30420,32140,34808100,HPG,Tài nguyên Cơ bản
2021-04-20,32250,32580,31140,31810,37829300,HPG,Tài nguyên Cơ bản
2021-04-22,31420,32200,30580,30580,33049800,HPG,Tài nguyên Cơ bản
2021-04-23,30860,31360,30470,31360,28493500,HPG,Tài nguyên Cơ bản
2021-04-26,31420,31470,30580,30640,25156400,HPG,Tài nguyên Cơ bản
2021-04-27,30640,31360,30250,31310,21294400,HPG,Tài nguyên Cơ bản
2021-04-28,31310,31420,30860,31140,15619100,HPG,Tài nguyên Cơ bản
2021-04-29,31420,32640,31360,32310,27877700,HPG,Tài nguyên Cơ bản
2021-05-04,31860,33590,31700,33250,32996000,HPG,Tài nguyên Cơ bản
2021-05-05,33360,33530,32970,32970,24468200,HPG,Tài nguyên Cơ bản
2021-05-06,32970,33530,32700,33030,21609700,HPG,Tài nguyên Cơ bản
2021-05-07,32920,34200,32860,33810,29552700,HPG,Tài nguyên Cơ bản
2021-05-10,33810,35200,33810,35030,28160100,HPG,Tài nguyên Cơ bản
2021-05-11,35200,35200,34480,34480,29565200,HPG,Tài nguyên Cơ bản
2021-05-12,34250,34860,34090,34860,29316300,HPG,Tài nguyên Cơ bản
2021-05-13,34700,35030,34200,34200,24654400,HPG,Tài nguyên Cơ bản
2021-05-14,34480,34750,33920,34140,31815400,HPG,Tài nguyên Cơ bản
2021-05-17,34140,34700,33700,34420,34004200,HPG,Tài nguyên Cơ bản
2021-05-18,34750,35420,34750,35250,39146300,HPG,Tài nguyên Cơ bản
2021-05-19,35590,37090,35310,36760,28407500,HPG,Tài nguyên Cơ bản
2021-05-20,36810,37090,36420,37030,21552100,HPG,Tài nguyên Cơ bản
2021-05-21,36760,36920,36370,36480,22951900,HPG,Tài nguyên Cơ bản
2021-05-24,36480,36760,36140,36370,23592200,HPG,Tài nguyên Cơ bản
2021-05-25,36310,37700,36250,37480,22689000,HPG,Tài nguyên Cơ bản
2021-05-26,37480,37700,37370,37700,15485000,HPG,Tài nguyên Cơ bản
2021-05-27,37650,37700,36810,37140,19165200,HPG,Tài nguyên Cơ bản
2021-05-28,37310,37420,36810,37310,30138100,HPG,Tài nguyên Cơ bản
2021-05-31,39880,39880,39200,39880,60309100,HPG,Tài nguyên Cơ bản
2021-06-01,41320,42610,40870,42000,33413400,HPG,Tài nguyên Cơ bản
2021-06-02,41630,42000,40110,40870,40000100,HPG,Tài nguyên Cơ bản
2021-06-03,40870,41320,40110,41100,36969900,HPG,Tài nguyên Cơ bản
2021-06-04,41250,41850,41100,41250,31679400,HPG,Tài nguyên Cơ bản
2021-06-07,41320,41630,39350,39880,34653300,HPG,Tài nguyên Cơ bản
2021-06-08,39580,40040,37840,37840,38486300,HPG,Tài nguyên Cơ bản
2021-06-09,37770,38900,37080,38070,40956800,HPG,Tài nguyên Cơ bản
2021-06-10,37990,39810,37840,39050,29312900,HPG,Tài nguyên Cơ bản
2021-06-11,39430,40260,39050,40190,29030300,HPG,Tài nguyên Cơ bản
2021-06-14,40490,41100,39960,40570,28587500,HPG,Tài nguyên Cơ bản
2021-06-15,40110,40570,39880,40260,21707700,HPG,Tài nguyên Cơ bản
2021-06-16,39960,40110,38980,39200,28929200,HPG,Tài nguyên Cơ bản
2021-06-17,38520,39280,38520,38900,20215900,HPG,Tài nguyên Cơ bản
2021-06-18,39280,40340,38900,39430,28992700,HPG,Tài nguyên Cơ bản
2021-06-21,39350,39730,38750,38750,22610800,HPG,Tài nguyên Cơ bản
2021-06-22,38980,39660,38750,39130,18459100,HPG,Tài nguyên Cơ bản
2021-06-23,39050,39280,38670,38900,18559200,HPG,Tài nguyên Cơ bản
2021-06-24,38900,39130,38220,38300,19985600,HPG,Tài nguyên Cơ bản
2021-06-25,38370,38750,37690,38370,26191200,HPG,Tài nguyên Cơ bản
2021-06-28,38830,39730,38450,39660,39158500,HPG,Tài nguyên Cơ bản
2021-06-29,39730,39810,39130,39200,19830300,HPG,Tài nguyên Cơ bản
2021-06-30,39280,39510,38900,38980,18899100,HPG,Tài nguyên Cơ bản
2021-07-01,39130,40040,39050,39960,39670000,HPG,Tài nguyên Cơ bản
2021-07-02,40110,40410,39510,39580,30058700,HPG,Tài nguyên Cơ bản
2021-07-05,39580,39580,38450,38750,37065500,HPG,Tài nguyên Cơ bản
2021-07-06,38670,39510,36330,36330,39626500,HPG,Tài nguyên Cơ bản
2021-07-07,37080,37770,36210,37770,40552700,HPG,Tài nguyên Cơ bản
2021-07-08,37770,37920,36780,37080,30632700,HPG,Tài nguyên Cơ bản
2021-07-09,36710,37160,34810,35800,46892600,HPG,Tài nguyên Cơ bản
2021-07-12,35340,35500,33300,34020,75500300,HPG,Tài nguyên Cơ bản
2021-07-13,34440,34810,33720,34440,25498600,HPG,Tài nguyên Cơ bản
2021-07-14,34740,34810,33570,34060,27431000,HPG,Tài nguyên Cơ bản
2021-07-15,33750,35460,33750,35190,28546500,HPG,Tài nguyên Cơ bản
2021-07-16,35340,35910,35190,35380,22253700,HPG,Tài nguyên Cơ bản
2021-07-19,34550,34740,33300,33530,39399300,HPG,Tài nguyên Cơ bản
2021-07-20,34060,35800,33640,35800,40965600,HPG,Tài nguyên Cơ bản
2021-07-21,35950,36180,35270,35380,21315700,HPG,Tài nguyên Cơ bản
2021-07-22,35340,36100,35040,35720,21494600,HPG,Tài nguyên Cơ bản
2021-07-23,35420,35570,34660,34660,28755100,HPG,Tài nguyên Cơ bản
2021-07-26,34440,34890,33790,34510,23484400,HPG,Tài nguyên Cơ bản
2021-07-27,34810,35420,34590,34970,18206300,HPG,Tài nguyên Cơ bản
2021-07-28,35040,35650,34970,35340,21215200,HPG,Tài nguyên Cơ bản
2021-07-29,35530,36100,35420,35650,32783300,HPG,Tài nguyên Cơ bản
2021-07-30,35650,36020,35650,35800,23016300,HPG,Tài nguyên Cơ bản
2021-08-02,35650,36250,35500,35760,24064800,HPG,Tài nguyên Cơ bản
2021-08-03,35800,36060,35380,35760,28297300,HPG,Tài nguyên Cơ bản
2021-08-04,35990,36330,35760,35950,24329100,HPG,Tài nguyên Cơ bản
2021-08-05,35910,37080,35840,36930,29704100,HPG,Tài nguyên Cơ bản
2021-08-06,36780,37160,36550,36630,20101800,HPG,Tài nguyên Cơ bản
2021-08-09,36400,37610,36290,37610,30419600,HPG,Tài nguyên Cơ bản
2021-08-10,37920,38220,37160,37390,23318400,HPG,Tài nguyên Cơ bản
2021-08-11,37690,37690,37050,37050,21895900,HPG,Tài nguyên Cơ bản
2021-08-12,37010,37080,36630,36630,21547600,HPG,Tài nguyên Cơ bản
2021-08-13,36630,36860,36100,36820,25809500,HPG,Tài nguyên Cơ bản
2021-08-16,37080,37460,37050,37420,22222700,HPG,Tài nguyên Cơ bản
2021-08-17,37580,38520,37540,38140,45483400,HPG,Tài nguyên Cơ bản
2021-08-18,38220,38520,37770,38140,20163600,HPG,Tài nguyên Cơ bản
2021-08-19,38300,38830,38140,38520,27506300,HPG,Tài nguyên Cơ bản
2021-08-20,38450,38600,36480,37080,49333500,HPG,Tài nguyên Cơ bản
2021-08-23,37080,37080,35950,35950,32825800,HPG,Tài nguyên Cơ bản
2021-08-24,36020,36520,35950,36140,21929400,HPG,Tài nguyên Cơ bản
2021-08-25,36290,36710,35870,36630,16395500,HPG,Tài nguyên Cơ bản
2021-08-26,36780,36780,35990,36100,13857800,HPG,Tài nguyên Cơ bản
2021-08-27,35950,36210,35380,36020,24491000,HPG,Tài nguyên Cơ bản
2021-08-30,36330,36900,36060,36860,17004600,HPG,Tài nguyên Cơ bản
2021-08-31,37080,37610,36930,37310,25872600,HPG,Tài nguyên Cơ bản
2021-09-01,37080,37500,37010,37240,15066500,HPG,Tài nguyên Cơ bản
2021-09-06,37460,38900,37390,38750,48098800,HPG,Tài nguyên Cơ bản
2021-09-07,39050,39350,38300,38370,31246800,HPG,Tài nguyên Cơ bản
2021-09-08,38370,39280,38140,38830,33040000,HPG,Tài nguyên Cơ bản
2021-09-09,39050,39660,38980,39280,36718200,HPG,Tài nguyên Cơ bản
2021-09-10,39350,39510,38900,38980,17217900,HPG,Tài nguyên Cơ bản
2021-09-13,38980,38980,38370,38450,27227400,HPG,Tài nguyên Cơ bản
2021-09-14,38450,38600,37990,38070,22432900,HPG,Tài nguyên Cơ bản
2021-09-15,37920,39350,37770,39050,25908900,HPG,Tài nguyên Cơ bản
2021-09-16,39350,39580,38830,38830,17982000,HPG,Tài nguyên Cơ bản
2021-09-17,38900,39350,38830,39200,24548600,HPG,Tài nguyên Cơ bản
2021-09-20,39660,39660,38520,38830,32328300,HPG,Tài nguyên Cơ bản
2021-09-21,38300,38750,37990,38450,28847000,HPG,Tài nguyên Cơ bản
2021-09-22,38450,38670,38300,38520,13143800,HPG,Tài nguyên Cơ bản
2021-09-23,38830,39280,38520,38600,17773400,HPG,Tài nguyên Cơ bản
2021-09-24,38600,39130,38370,38450,15884400,HPG,Tài nguyên Cơ bản
2021-09-27,38900,39350,38450,38450,28469400,HPG,Tài nguyên Cơ bản
2021-09-28,38300,39880,38300,39810,35611100,HPG,Tài nguyên Cơ bản
2021-09-29,39880,40570,39810,40340,34898800,HPG,Tài nguyên Cơ bản
2021-09-30,40640,40640,39960,40040,23148500,HPG,Tài nguyên Cơ bản
2021-10-01,40040,40640,39880,40410,30478300,HPG,Tài nguyên Cơ bản
2021-10-04,40790,42310,40790,42000,45357500,HPG,Tài nguyên Cơ bản
2021-10-05,42000,42310,41700,41850,26571500,HPG,Tài nguyên Cơ bản
2021-10-06,42230,42610,41930,42460,26766100,HPG,Tài nguyên Cơ bản
2021-10-07,42680,42910,42000,42080,26772300,HPG,Tài nguyên Cơ bản
2021-10-08,42230,42530,41780,42160,21693600,HPG,Tài nguyên Cơ bản
2021-10-11,42460,43370,42160,43290,25548600,HPG,Tài nguyên Cơ bản
2021-10-12,43370,43590,42990,43140,18107600,HPG,Tài nguyên Cơ bản
2021-10-13,43140,43440,42760,42990,15582700,HPG,Tài nguyên Cơ bản
2021-10-14,42990,43440,42910,42990,19279700,HPG,Tài nguyên Cơ bản
2021-10-15,43370,43670,43140,43370,18520000,HPG,Tài nguyên Cơ bản
2021-10-18,43590,44200,43520,43820,20737100,HPG,Tài nguyên Cơ bản
2021-10-19,43590,43900,43210,43290,23720900,HPG,Tài nguyên Cơ bản
2021-10-20,43440,43520,42230,43060,34660900,HPG,Tài nguyên Cơ bản
2021-10-21,43290,44050,42840,43290,39192300,HPG,Tài nguyên Cơ bản
